EpThisIter,ev_tdlam_before,surrgain,EpisodesSoFar,EpLenMean,TimeElapsed,TimestepsSoFar,meankl,optimgain,EpRewMean,entloss,entropy
8,-6.5912595,0.47172862,4638,31.7,927.7205998897552,153899,0.011327596,0.47172862,8.031218017066777e-05,0.0,38.983837
8,-3.1287956,0.2375629,4646,32.075,929.3296802043915,154148,0.0037954594,0.2375629,6.566159838036444e-05,0.0,39.00436
8,-0.8012481,0.4057842,4654,32.6,930.83411860466,154403,0.01147181,0.4057842,5.505766275241071e-05,0.0,38.9675
9,-2.147496,0.20847577,4663,31.25,932.4700014591217,154683,0.0042253872,0.20847577,6.770271325375411e-05,0.0,38.975815
8,-3.4238667,0.25003555,4671,31.85,933.9449579715729,154944,0.005528821,0.25003555,6.61349610910447e-05,0.0,38.9789
8,-12.908481,0.485005,4679,31.85,935.4421799182892,155202,0.014462525,0.485005,7.475958056679084e-05,0.0,38.955673
9,-2.1105514,0.3311845,4688,31.175,936.9086878299713,155485,0.005193824,0.3311845,7.436668679858602e-05,0.0,38.967056
8,-4.4034824,0.19804971,4696,31.75,938.492377281189,155760,0.004460352,0.19804971,7.942636537025946e-05,0.0,38.97553
6,-1.1738048,0.37820613,4702,33.65,939.9322712421417,156002,0.013079061,0.37820613,6.369108656819277e-05,0.0,38.97228
8,-16.688847,0.20916739,4710,34.375,941.3907930850983,156288,0.0037743924,0.20916739,6.86977182733764e-05,0.0,38.976498
8,-7.3286457,0.2514859,4718,33.9,943.0430021286011,156526,0.005161417,0.2514859,8.111165444578411e-05,0.0,38.97488
7,-6.4502044,0.47345954,4725,36.1,944.6613056659698,156850,0.012381797,0.47345954,8.707657467793824e-05,0.0,39.01508
8,-11.479656,0.17592135,4733,35.65,946.2391393184662,157073,0.0038899144,0.17592135,9.031345111756872e-05,0.0,39.01332
9,-7.9914036,0.44881806,4742,33.25,947.9314024448395,157332,0.014301271,0.44881806,9.03890909776871e-05,0.0,39.051266
7,-5.588292,0.365799,4749,33.6,949.5201976299286,157590,0.012460942,0.365799,9.240034740013566e-05,0.0,39.05139
8,-6.233862,0.49181458,4757,33.925,951.0187299251556,157853,0.013627093,0.49181458,8.656715486011013e-05,0.0,39.048996
8,-4.5892425,0.1785047,4765,31.325,952.5338234901428,158103,0.0037854388,0.1785047,9.532712051576881e-05,0.0,39.048107
7,-8.591417,0.39434353,4772,32.75,954.1726636886597,158359,0.012907985,0.39434353,8.914283700843219e-05,0.0,39.048595
8,-1.0864558,0.20722899,4780,33.825,955.6105206012726,158612,0.005075164,0.20722899,9.887989201288654e-05,0.0,39.05765
9,-3.7108717,0.41679972,4789,31.775,957.0368371009827,158861,0.011645215,0.41679972,8.967884799109416e-05,0.0,39.053913
9,-8.278719,0.22717936,4798,31.125,958.5790164470673,159128,0.005047454,0.22717936,9.686627668050025e-05,0.0,39.037964
6,-6.426325,0.20888376,4804,33.025,960.088338136673,159388,0.004017536,0.20888376,8.599386264299638e-05,0.0,39.050625
7,-5.985138,0.4472173,4811,32.65,961.5774974822998,159612,0.012945615,0.4472173,7.872705871047453e-05,0.0,39.074215
8,-4.2147255,0.5113781,4819,32.9,963.0766022205353,159882,0.013420315,0.5113781,7.492134621833385e-05,0.0,39.053955
7,-5.6845927,0.194203,4826,34.5,964.5559768676758,160161,0.0038192968,0.194203,7.363189543244315e-05,0.0,39.0616
8,-3.2551966,0.37144387,4834,34.8,966.0754001140594,160401,0.011959827,0.37144387,5.713442851801978e-05,0.0,39.079105
8,-2.419048,0.3074019,4842,33.675,967.6854259967804,160655,0.0117126955,0.3074019,5.1615404826602856e-05,0.0,39.07573
7,-2.9929519,0.22251573,4849,34.35,969.2059302330017,160907,0.0043230155,0.22251573,6.773785392139057e-05,0.0,39.084232
6,-6.8071694,0.4614345,4855,35.45,970.699499130249,161140,0.011943707,0.4614345,5.818470567262896e-05,0.0,39.074036
10,-10.119628,0.41026425,4865,32.5,972.2268879413605,161425,0.013900771,0.41026425,5.957709389594097e-05,0.0,39.061337
8,-5.656607,0.36650184,4873,33.75,973.7934529781342,161714,0.011385247,0.36650184,6.601930471704618e-05,0.0,39.075314
8,-3.270989,0.37624052,4881,34.35,975.1876704692841,161996,0.013581698,0.37624052,6.538311352015024e-05,0.0,39.096577
8,-12.225832,0.36074698,4889,34.175,976.6431066989899,162274,0.011917073,0.36074698,5.05437742202806e-05,0.0,39.12408
8,-6.7685676,0.6951885,4897,33.025,978.142254114151,162520,0.012327296,0.6951885,5.5495648020594836e-05,0.0,39.11581
8,-5.1698194,0.1773321,4905,33.825,979.7362778186798,162778,0.0040816027,0.1773321,6.258510440664904e-05,0.0,39.098804
8,-15.499308,0.33896485,4913,33.05,981.1649467945099,163036,0.012810747,0.33896485,5.865935579928119e-05,0.0,39.103638
9,-9.870962,0.33347198,4922,31.725,982.5854754447937,163309,0.014621345,0.33347198,8.671307536251153e-05,0.0,39.117966
7,-10.380359,0.41428155,4929,31.95,984.0795464515686,163552,0.013877884,0.41428155,8.49493193553612e-05,0.0,39.13025
7,-10.786355,0.28626794,4936,31.9,985.5161981582642,163774,0.0127982525,0.28626794,8.392353831013863e-05,0.0,39.104923
7,-3.3592615,0.35527408,4943,32.225,987.0576145648956,164013,0.012197969,0.35527408,8.77943974167659e-05,0.0,39.107998
6,-2.2019184,0.37383756,4949,32.3,988.5327777862549,164217,0.012406781,0.37383756,8.385287257623647e-05,0.0,39.127
9,-10.704302,0.17832683,4958,32.45,990.0916726589203,164473,0.0038352753,0.17832683,7.406109846167979e-05,0.0,39.133087
7,-2.538507,0.37282112,4965,32.2,991.5916013717651,164699,0.012523995,0.37282112,6.458617330338703e-05,0.0,39.150955
7,-6.836793,0.20105709,4972,32.275,993.0438501834869,164926,0.0038579945,0.20105709,6.377839341631822e-05,0.0,39.143936
8,-5.538182,0.42859775,4980,32.7,994.6041257381439,165186,0.014476314,0.42859775,7.184279602773095e-05,0.0,39.125027
8,-8.512747,0.4010278,4988,31.425,996.2316339015961,165434,0.014419403,0.4010278,5.599394549709812e-05,0.0,39.136307
8,-16.661219,0.4013285,4996,31.85,997.6959645748138,165676,0.013975785,0.4013285,3.924135319130004e-05,0.0,39.147762
8,-6.6219025,0.45357677,5004,31.775,999.1638629436493,165935,0.014012634,0.45357677,4.362268426309497e-05,0.0,39.16318
9,-6.809687,0.6617794,5013,31.25,1000.6336901187897,166203,0.013480411,0.6617794,4.9680538348414504e-05,0.0,39.18961
7,-2.0678165,0.19599321,5020,31.8,1002.1556394100189,166458,0.003998259,0.19599321,5.179594864169687e-05,0.0,39.185696
7,-4.6959825,0.39492214,5027,33.65,1003.6536002159119,166744,0.013267089,0.39492214,5.7616096622888623e-05,0.0,39.193638
6,-1.3641639,0.33149832,5033,35.0,1005.0515379905701,166988,0.012071002,0.33149832,7.621531341924711e-05,0.0,39.163498
6,-4.986964,0.3545583,5039,37.95,1006.5452628135681,167273,0.011558573,0.3545583,7.646651921199932e-05,0.0,39.161007
9,0.051247418,0.3263234,5048,36.35,1008.0963866710663,167519,0.014694926,0.3263234,8.223561783530885e-05,0.0,39.16315
8,-8.821344,0.21064486,5056,36.7,1009.6862564086914,167778,0.003869672,0.21064486,9.111679932882989e-05,0.0,39.17511
8,-4.1782894,0.36041403,5064,34.825,1011.3956637382507,168015,0.012013286,0.36041403,9.913296771838774e-05,0.0,39.17627
6,-4.8516674,0.44323456,5070,34.775,1013.0819134712219,168252,0.014129237,0.44323456,9.375313123625467e-05,0.0,39.187923
9,-7.564769,0.24171016,5079,30.925,1014.6107156276703,168510,0.00397833,0.24171016,9.420420105520567e-05,0.0,39.169308
10,-14.152034,0.22959182,5089,31.0,1016.0295569896698,168786,0.0051503135,0.22959182,8.908886536367438e-05,0.0,39.145863
7,-6.2301145,0.17436199,5096,31.3,1017.4784824848175,169030,0.0043681525,0.17436199,7.624991153792329e-05,0.0,39.150772
7,-4.676372,0.41240028,5103,31.65,1019.060352563858,169254,0.01360644,0.41240028,8.430910592907506e-05,0.0,39.14624
8,-11.64747,0.419828,5111,32.475,1020.6550343036652,169577,0.014118084,0.419828,8.139153375381295e-05,0.0,39.156826
9,-4.672197,0.18851502,5120,32.65,1022.0983326435089,169839,0.006067188,0.18851502,8.90374562002094e-05,0.0,39.1546
8,-3.6490626,0.4376621,5128,33.375,1023.5922589302063,170096,0.012396457,0.4376621,8.951401290903937e-05,0.0,39.161198
9,-7.869687,0.27178895,5137,32.325,1025.2504105567932,170356,0.004004866,0.27178895,6.439131019658955e-05,0.0,39.193996
7,-5.4283943,0.54701436,5144,32.525,1026.9175233840942,170635,0.014353338,0.54701436,4.403720963630056e-05,0.0,39.188873
7,-3.3803406,0.3807481,5151,32.775,1028.3825869560242,170888,0.012067292,0.3807481,5.6162967562667765e-05,0.0,39.1955
8,-8.298488,0.18361035,5159,33.325,1029.9457547664642,171151,0.0038305763,0.18361035,4.866661689883533e-05,0.0,39.187626
8,-18.483408,0.34903914,5167,34.0,1031.36266040802,171423,0.013390191,0.34903914,3.7718153969980334e-05,0.0,39.156055
8,-8.595185,0.2239317,5175,35.05,1032.8860931396484,171698,0.00436259,0.2239317,5.040772998361638e-05,0.0,39.144794
8,-4.1015615,0.20320743,5183,33.325,1034.3617544174194,171943,0.0037690047,0.20320743,5.7664206781423624e-05,0.0,39.15567
6,0.29654837,0.37375703,5189,33.7,1035.923861503601,172177,0.012497015,0.37375703,5.926792148745239e-05,0.0,39.149876
7,-9.233972,0.5384358,5196,34.375,1037.4820454120636,172436,0.013882165,0.5384358,6.654091773040186e-05,0.0,39.175373
6,-2.4406235,0.44822973,5202,36.0,1038.9095287322998,172696,0.014759832,0.44822973,6.64761617925182e-05,0.0,39.146442
8,-2.0124688,0.32666653,5210,36.3,1040.3456192016602,172956,0.011920622,0.32666653,6.90690779126951e-05,0.0,39.15906
7,-4.532856,0.48247302,5217,35.6,1041.8770823478699,173208,0.013465876,0.48247302,6.72586033060893e-05,0.0,39.145493
7,-5.8099213,0.37405276,5224,37.3,1043.4788491725922,173466,0.013311343,0.37405276,6.0192216341053994e-05,0.0,39.150875
6,-1.0443151,0.24184419,5230,37.875,1045.1589205265045,173715,0.0042954315,0.24184419,4.953870126374173e-05,0.0,39.15544
7,-7.2264957,0.3074175,5237,37.7,1046.7886064052582,173974,0.004219957,0.3074175,4.388107703767634e-05,0.0,39.159214
6,-5.5612473,0.5478014,5243,36.75,1048.5325458049774,174217,0.012690678,0.5478014,4.144113673831003e-05,0.0,39.16834
8,-1.188987,0.42640293,5251,37.05,1049.892651796341,174461,0.014842553,0.42640293,4.360322138465427e-05,0.0,39.17839
8,-4.5700526,0.5851253,5259,36.675,1051.6406185626984,174737,0.013798593,0.5851253,4.4983827397538625e-05,0.0,39.207096
7,-3.7055044,0.37069458,5266,36.25,1053.1748669147491,174993,0.01151715,0.37069458,4.503273672683001e-05,0.0,39.180706
7,-7.616206,0.1960264,5273,36.275,1054.7937126159668,175260,0.004271677,0.1960264,4.023042851193389e-05,0.0,39.18219
7,-6.6400385,0.44191235,5280,34.475,1056.4286053180695,175494,0.012545222,0.44191235,4.4871944250194844e-05,0.0,39.171635
8,-2.62087,0.33309588,5288,36.05,1057.9256703853607,175789,0.005430206,0.33309588,4.0255747277455545e-05,0.0,39.18671
7,-5.40443,0.24657905,5295,36.6,1059.368714094162,176061,0.0069260197,0.24657905,4.469158187951118e-05,0.0,39.189335
8,-7.0666313,0.22738588,5303,36.475,1060.9662470817566,176341,0.0056340722,0.22738588,5.0736332500842916e-05,0.0,39.19315
8,-5.2713957,0.21407118,5311,34.775,1062.4245750904083,176583,0.004371328,0.21407118,6.931774524773359e-05,0.0,39.189724
8,-8.89043,0.37107718,5319,33.775,1063.980702638626,176825,0.01211347,0.37107718,8.01022112235162e-05,0.0,39.209827
8,-6.383485,0.39241198,5327,32.625,1065.523612499237,177065,0.012364869,0.39241198,8.155888543719518e-05,0.0,39.220383
6,-12.682291,0.34857535,5333,33.6,1067.0570051670074,177330,0.013380815,0.34857535,8.097123296879872e-05,0.0,39.25761
7,-3.854712,0.36129534,5340,34.6,1068.5162618160248,177609,0.011701303,0.36129534,7.201298701026607e-05,0.0,39.27219
9,-6.6592646,0.2882204,5349,34.325,1070.1143877506256,177884,0.0053905575,0.2882204,8.204420686561855e-05,0.0,39.291744
7,-13.621924,0.23478585,5356,34.925,1071.7024035453796,178134,0.0039057366,0.23478585,6.491849502213504e-05,0.0,39.275665
9,-4.7633276,0.39700937,5365,34.5,1073.3321616649628,178388,0.013570053,0.39700937,6.198302940244922e-05,0.0,39.287003
7,-5.1750774,0.5721592,5372,33.375,1074.9632515907288,178632,0.014803625,0.5721592,5.92992612506716e-05,0.0,39.276936
7,-12.310301,0.17267448,5379,34.2,1076.4921481609344,178922,0.0046341433,0.17267448,6.289093898317821e-05,0.0,39.28705
7,-11.655582,0.23598562,5386,34.55,1078.0978214740753,179186,0.0051363236,0.23598562,7.677255968871447e-05,0.0,39.292973
10,-6.9693675,0.19105029,5396,32.95,1080.23219871521,179452,0.004369485,0.19105029,7.939271924966487e-05,0.0,39.28296
8,-3.682322,0.2794411,5404,33.275,1081.7599098682404,179697,0.005013376,0.2794411,6.877342425266619e-05,0.0,39.286686
9,-15.317396,0.34367657,5413,32.2,1083.3239324092865,179965,0.014003913,0.34367657,7.607224071485919e-05,0.0,39.27455
7,-7.549988,0.40328902,5420,31.525,1084.8674511909485,180228,0.01216018,0.40328902,6.794055625575237e-05,0.0,39.26662
9,-10.123683,0.20309521,5429,30.775,1086.6057605743408,180487,0.0039396733,0.20309521,4.954070899580364e-05,0.0,39.256725
9,-3.5371823,0.22726375,5438,30.575,1088.1653723716736,180746,0.003902781,0.22726375,5.13464604130755e-05,0.0,39.254642
8,-5.946113,0.35076946,5446,30.625,1089.7580165863037,181000,0.012682735,0.35076946,6.177556608459624e-05,0.0,39.26709
8,-5.599303,0.4178903,5454,31.675,1091.1751780509949,181257,0.012714102,0.4178903,5.761538066675227e-05,0.0,39.264378
7,-4.579231,0.19815716,5461,31.2,1092.735090970993,181507,0.0070233457,0.19815716,6.736444982636505e-05,0.0,39.273037
8,-3.5468206,0.39038992,5469,31.175,1094.193930387497,181734,0.0055397344,0.39038992,8.466940020936699e-05,0.0,39.304966
7,-1.5276372,0.20935944,5476,31.675,1095.7010498046875,181969,0.0046140193,0.20935944,7.861970796311375e-05,0.0,39.30701
4,-4.528423,0.44645274,5480,35.0,1097.135962486267,182219,0.013764068,0.44645274,7.37783774440686e-05,0.0,39.324055
7,-1.0622478,0.43004677,5487,35.475,1098.6235864162445,182454,0.01299187,0.43004677,6.84172012656865e-05,0.0,39.341434
8,-3.1768231,0.2458785,5495,34.9,1100.114738225937,182698,0.004384268,0.2458785,7.645915333135097e-05,0.0,39.339664
8,-1.9317131,0.19581857,5503,34.25,1101.656849861145,182937,0.0038392218,0.19581857,6.613049687889834e-05,0.0,39.322628
8,-9.195872,0.19345361,5511,34.65,1103.1727647781372,183192,0.0040212125,0.19345361,6.891218491769241e-05,0.0,39.32529
10,-6.11399,0.4302462,5521,30.525,1104.7339749336243,183475,0.011504287,0.4302462,8.000926382773617e-05,0.0,39.327953
9,-6.2466745,0.22416563,5530,30.2,1106.198441028595,183751,0.0038870997,0.22416563,8.159364220217241e-05,0.0,39.30046
9,-11.32659,1.0860476,5539,29.525,1107.622822523117,184003,0.014284203,1.0860476,7.087703801983884e-05,0.0,39.30276
8,-3.6083722,0.42563146,5547,28.925,1108.9994547367096,184251,0.014124332,0.42563146,7.112867147417355e-05,0.0,39.290253
6,-3.173242,0.41621268,5553,30.85,1110.4204938411713,184493,0.012345549,0.41621268,6.416233243382778e-05,0.0,39.30193
9,-5.4430804,0.37213188,5562,30.875,1111.8359894752502,184749,0.013566112,0.37213188,5.5431057403466e-05,0.0,39.31209
8,-9.128539,0.20290524,5570,32.0,1113.2868571281433,185031,0.0045372145,0.20290524,6.200315411891873e-05,0.0,39.264194
6,-6.311334,0.4145553,5576,34.15,1114.7994968891144,185287,0.014587203,0.4145553,6.201306194622336e-05,0.0,39.276707
8,-4.9793296,0.16951632,5584,34.925,1116.250734090805,185550,0.003754205,0.16951632,5.725350213615979e-05,0.0,39.27567
9,-8.583717,0.5458225,5593,33.225,1117.8444578647614,185822,0.014112911,0.5458225,6.184262101442658e-05,0.0,39.28392
9,-5.163817,0.515514,5602,33.2,1119.3874588012695,186077,0.013141818,0.515514,6.0388783431425085e-05,0.0,39.29982
5,-12.20996,0.27444267,5607,34.725,1120.896197795868,186310,0.004637561,0.27444267,5.567227321910794e-05,0.0,39.28366
9,-9.694815,0.3105151,5616,31.9,1122.4661974906921,186563,0.01475448,0.3105151,5.4351135987788625e-05,0.0,39.275925
8,-3.1885877,0.19847292,5624,32.375,1123.9306843280792,186845,0.0041133426,0.19847292,6.88360906331517e-05,0.0,39.2814
6,-3.4162512,0.44281518,5630,33.6,1125.4495854377747,187093,0.014799425,0.44281518,6.514752904617001e-05,0.0,39.284576
6,-9.015014,0.39949432,5636,35.25,1126.9590246677399,187316,0.013923195,0.39949432,6.292379750201674e-05,0.0,39.277187
6,-7.555685,0.45813268,5642,37.325,1128.4883961677551,187570,0.012513243,0.45813268,5.7976821236072515e-05,0.0,39.31584
8,-2.7767081,0.5007416,5650,36.175,1130.0477867126465,187833,0.01438657,0.5007416,7.116874756824028e-05,0.0,39.302578
7,-8.470251,0.195485,5657,36.1,1131.7027344703674,188073,0.004021338,0.195485,6.061609017594725e-05,0.0,39.28363
8,-12.008163,0.27198315,5665,35.1,1133.4708812236786,188313,0.0045916783,0.27198315,5.6676720101462025e-05,0.0,39.282272
6,-4.418412,0.2493093,5671,36.1,1135.3120594024658,188563,0.004157122,0.2493093,7.049578636728201e-05,0.0,39.2877
7,-17.649559,0.41066793,5678,34.95,1137.0732650756836,188803,0.013198478,0.41066793,8.046006530023359e-05,0.0,39.286922
7,-3.724244,0.3748194,5685,34.9,1138.7772009372711,189090,0.0051658847,0.3748194,7.876611812443887e-05,0.0,39.299744
8,-3.247035,0.18972278,5693,34.7,1140.382744550705,189331,0.004050368,0.18972278,6.086839282671331e-05,0.0,39.31409
9,-4.9053316,0.3298835,5702,33.725,1142.8899958133698,189587,0.013917618,0.3298835,5.4810576049835124e-05,0.0,39.295773
8,-3.9420176,0.18399404,5710,32.75,1144.9628248214722,189851,0.0038423422,0.18399404,5.658500808001925e-05,0.0,39.297222
8,-11.403733,0.43823633,5718,32.725,1146.8275277614594,190112,0.012045398,0.43823633,5.688884681120097e-05,0.0,39.295166
9,-11.015256,0.17869689,5727,30.8,1148.7993681430817,190374,0.003853768,0.17869689,7.258463934672333e-05,0.0,39.293167
8,-4.6478977,0.41848984,5735,31.15,1150.552356004715,190630,0.013854999,0.41848984,6.814141225196114e-05,0.0,39.29982
7,-2.8834884,0.19697092,5742,32.4,1152.1416082382202,190883,0.0037751272,0.19697092,7.22691434457509e-05,0.0,39.318653
7,-4.0163608,0.5885607,5749,32.85,1153.9056940078735,191120,0.014142572,0.5885607,6.101881399470271e-05,0.0,39.319546
8,-4.6739006,0.18730956,5757,32.925,1155.6083400249481,191404,0.004100782,0.18730956,5.423021031576182e-05,0.0,39.304928
9,-9.333427,0.28254756,5766,32.9,1157.3107993602753,191657,0.0048786975,0.28254756,5.763241406780112e-05,0.0,39.308334
8,-9.631193,0.4400758,5774,33.775,1159.1331629753113,191917,0.013098037,0.4400758,5.5043494200042944e-05,0.0,39.303524
7,-2.0520592,0.20255792,5781,32.9,1160.7134318351746,192169,0.0040140413,0.20255792,5.5448423359318036e-05,0.0,39.303837
8,-2.9510446,0.21140282,5789,32.875,1162.18022274971,192435,0.0037807366,0.21140282,7.597628522942811e-05,0.0,39.29896
7,-5.551716,0.26457885,5796,32.9,1163.7605528831482,192699,0.004043214,0.26457885,8.130987531319468e-05,0.0,39.298534
8,-1.3025427,0.4878345,5804,33.3,1165.198168039322,192940,0.01395379,0.4878345,8.463739382605965e-05,0.0,39.28496
9,-4.5462317,0.19449231,5813,32.925,1166.672750711441,193204,0.004028164,0.19449231,0.00010138459519089154,0.0,39.284595
8,-12.081421,0.38165957,5821,32.0,1168.0892028808594,193449,0.014095335,0.38165957,0.00010982716235539355,0.0,39.259586
8,-6.3636284,0.5781889,5829,31.275,1169.6157085895538,193686,0.014229815,0.5781889,9.002104988859418e-05,0.0,39.236828
8,-9.211769,0.36764532,5837,30.2,1171.1798729896545,193945,0.014247452,0.36764532,7.272777553447793e-05,0.0,39.21818
7,-9.902446,0.3974486,5844,31.85,1172.7391195297241,194214,0.011542177,0.3974486,6.749637527132311e-05,0.0,39.2252
6,-1.5925415,0.24556693,5850,33.275,1174.2191045284271,194442,0.0042201066,0.24556693,6.117350232925535e-05,0.0,39.219845
6,-10.413648,0.35224548,5856,33.85,1175.683866739273,194675,0.0121265985,0.35224548,5.797450249921031e-05,0.0,39.231327
8,-9.749789,0.18169004,5864,34.3,1177.2154445648193,194922,0.0041311267,0.18169004,5.234330292938739e-05,0.0,39.18469
9,-8.756285,0.18403056,5873,34.35,1178.6613116264343,195205,0.0043100775,0.18403056,4.436663950887965e-05,0.0,39.16649
8,-7.6629467,0.41683355,5881,33.75,1180.0990653038025,195453,0.013492849,0.41683355,4.3771179241786125e-05,0.0,39.168854
7,-2.2869728,0.1891486,5888,33.25,1181.585932970047,195718,0.0043214057,0.1891486,5.477591527827989e-05,0.0,39.19649
8,-2.7189176,0.4144425,5896,32.675,1183.7595911026,195982,0.014004787,0.4144425,5.3966772887215834e-05,0.0,39.20041
6,-10.353987,0.28778118,5902,34.525,1185.1297566890717,196242,0.005140036,0.28778118,6.393195679017105e-05,0.0,39.184612
8,-8.278842,0.55116725,5910,34.875,1186.6244459152222,196511,0.014574504,0.55116725,6.885128562777367e-05,0.0,39.206512
