# {"t_start": 1763765866.546608, "env_id": null} 
r,l,t
0.002247,20,2237.834923
0.0,67,2238.007911
0.0,53,2238.102307
0.000549,45,2238.180828
3.7e-05,30,2238.224934
0.000396,30,2238.272778
3e-06,19,2238.305655
1e-06,47,2238.390225
0.000196,32,2238.532891
2.3e-05,56,2238.6202
2e-06,24,2238.66224
2e-05,33,2238.718379
6e-06,52,2238.801347
0.000186,49,2238.86991
0.000712,29,2238.981932
0.00168,45,2239.047913
9.1e-05,45,2239.111379
0.000251,18,2239.139877
0.000643,48,2239.222472
0.000524,35,2239.279825
5e-06,38,2239.343777
0.000128,23,2239.457725
0.000118,27,2239.497252
0.000579,31,2239.541631
2.4e-05,40,2239.599566
0.000871,45,2239.671937
2e-06,42,2239.745884
1e-06,36,2239.805773
0.001221,41,2239.95787
8e-06,21,2239.994799
0.000145,19,2240.02631
2e-06,21,2240.061028
0.000798,28,2240.1096
0.000877,35,2240.16871
0.000173,19,2240.200862
1e-06,29,2240.250266
0.00016,40,2240.31586
1e-06,46,2240.48009
0.000656,19,2240.512769
0.000363,47,2240.589705
4e-06,26,2240.63323
2e-06,30,2240.683116
2.7e-05,48,2240.760133
3.1e-05,70,2240.873132
0.000218,27,2240.999497
8e-06,26,2241.046134
0.000285,31,2241.101985
1e-06,32,2241.157171
6.2e-05,19,2241.190639
5.2e-05,29,2241.235767
0.000742,43,2241.309745
3e-06,35,2241.368883
0.002022,41,2241.524371
0.000359,26,2241.567799
0.000496,30,2241.620988
1.4e-05,40,2241.684541
1.3e-05,21,2241.714738
7.2e-05,56,2241.809676
0.000134,43,2241.88173
1e-06,35,2242.018262
0.002148,28,2242.065055
2e-06,44,2242.140627
0.000136,48,2242.219608
3e-06,55,2242.302523
0.000153,42,2242.362743
5e-06,45,2242.494873
9.3e-05,26,2242.534268
2e-06,24,2242.569679
0.000364,20,2242.598636
0.003889,38,2242.653542
0.000733,23,2242.690135
3e-06,27,2242.729787
2e-06,38,2242.786599
2e-06,38,2242.922047
8.2e-05,19,2242.953815
2.5e-05,53,2243.04144
0.00159,21,2243.077577
0.000738,20,2243.111262
6e-05,32,2243.165638
0.000185,42,2243.238154
0.001135,53,2243.324111
2e-06,60,2243.505846
1e-06,38,2243.570255
1e-06,19,2243.603593
2e-06,23,2243.642202
1e-06,20,2243.675887
1e-06,52,2243.764142
3e-06,21,2243.804615
0.00015,20,2243.838215
1e-06,22,2243.956828
0.000492,29,2244.005185
5.9e-05,45,2244.086602
0.00026,43,2244.163886
0.00228,36,2244.225471
9e-06,20,2244.254467
0.00024,31,2244.301262
1e-06,38,2244.363862
0.000115,19,2244.478898
3.3e-05,40,2244.547146
0.000571,20,2244.579975
1e-06,35,2244.629906
0.000742,40,2244.692429
2e-06,42,2244.761293
2e-06,27,2244.806822
3e-06,21,2244.841257
3e-06,21,2244.95579
0.000722,31,2245.009218
1.6e-05,49,2245.091982
0.002127,18,2245.123598
5e-06,24,2245.165432
7e-06,23,2245.202612
0.000619,23,2245.241411
4.8e-05,44,2245.315568
0.000331,37,2245.379378
0.002027,22,2245.498665
0.000516,36,2245.560392
0.000181,31,2245.613052
2.1e-05,21,2245.647281
3e-06,31,2245.69963
2e-06,33,2245.753441
0.000142,53,2245.839852
1.4e-05,19,2245.872506
1.8e-05,47,2246.029763
0.001493,45,2246.105725
0.000288,31,2246.157687
0.000634,44,2246.230951
0.000353,52,2246.31627
4e-06,20,2246.351166
0.000116,39,2246.507924
1.6e-05,19,2246.540382
2.5e-05,34,2246.598367
0.000672,40,2246.663451
2e-06,39,2246.730085
0.000249,22,2246.768726
0.00011,48,2246.850194
4e-06,25,2246.892042
0.000194,24,2247.016372
0.000518,48,2247.105264
2e-06,35,2247.167822
4e-06,22,2247.203969
8.5e-05,29,2247.249437
2e-06,23,2247.283261
0.00218,43,2247.357848
3e-06,19,2247.394492
0.002011,31,2247.44921
0.000226,45,2247.579439
0.000631,57,2247.67361
0.000101,26,2247.716857
0.001463,63,2247.823845
2e-06,34,2247.880242
2e-06,41,2248.036134
1e-06,27,2248.080943
1e-06,30,2248.130893
0.000196,24,2248.170296
0.001095,21,2248.205689
2e-06,27,2248.252517
1e-06,26,2248.296387
2e-06,21,2248.332375
0.000834,23,2248.370112
0.000553,62,2248.55108
0.000462,32,2248.605433
3.2e-05,47,2248.681742
0.000986,54,2248.774486
1e-06,20,2248.808939
4e-06,55,2248.903204
0.000133,19,2248.936912
2.1e-05,37,2249.077615
3e-06,21,2249.114055
0.000155,54,2249.206298
2e-06,23,2249.246134
3e-06,19,2249.278861
0.000278,36,2249.339831
0.00071,19,2249.37252
0.001242,26,2249.41683
0.000132,32,2249.471475
5e-06,27,2249.597746
0.000234,36,2249.659605
0.001556,47,2249.737274
0.000337,42,2249.808661
0.000276,20,2249.841216
2e-06,18,2249.87208
3e-06,34,2249.931621
0.002749,25,2249.974848
0.003064,32,2250.107392
7.4e-05,42,2250.179204
0.002087,46,2250.263447
0.000764,17,2250.29283
0.001357,21,2250.330976
9.3e-05,22,2250.367065
0.000126,22,2250.401211
1.1e-05,61,2250.501298
0.000291,21,2250.612559
1.4e-05,26,2250.657033
0.001591,24,2250.698996
1.1e-05,18,2250.729488
2.5e-05,33,2250.776521
0.00139,44,2250.842252
0.000285,39,2250.901629
0.000775,48,2250.983135
2e-05,25,2251.111836
2e-06,17,2251.140533
6.9e-05,31,2251.193603
0.001551,30,2251.244112
3e-06,20,2251.278941
0.00029,18,2251.309144
4.7e-05,29,2251.360006
0.001826,46,2251.437156
0.000776,21,2251.472025
0.000604,19,2251.504885
0.000299,22,2251.613933
1e-06,23,2251.647177
0.000537,21,2251.67911
8e-06,30,2251.721443
1.6e-05,47,2251.788425
0.000229,23,2251.820759
0.001561,41,2251.87872
0.00343,19,2251.908892
0.00017,51,2252.071995
3e-06,45,2252.149629
0.000644,21,2252.186104
2e-06,23,2252.226268
3e-06,49,2252.304593
6.6e-05,66,2252.403265
7e-06,54,2252.573626
0.00243,24,2252.62038
0.002118,26,2252.66636
0.000265,32,2252.721916
3.3e-05,21,2252.758984
1e-06,40,2252.821287
0.000146,41,2252.891684
0.00031,23,2252.931405
1e-06,32,2252.986424
0.002397,49,2253.155747
4.8e-05,20,2253.192323
0.0011,37,2253.257209
4.3e-05,39,2253.324682
0.000309,21,2253.354459
1e-06,31,2253.39864
1e-06,21,2253.429053
0.000375,18,2253.455708
0.00025,41,2253.588504
0.00158,55,2253.671024
2.6e-05,18,2253.697961
0.000197,27,2253.739337
0.001885,32,2253.787854
0.000468,25,2253.8241
7.3e-05,33,2253.873379
2e-06,25,2253.911742
5e-06,35,2254.036811
7e-06,40,2254.095535
0.000754,39,2254.156131
2e-06,28,2254.197647
0.000199,48,2254.274398
0.001009,42,2254.347417
0.000837,42,2254.419943
0.000751,45,2254.574097
5.5e-05,26,2254.617692
0.002768,58,2254.713082
4e-06,30,2254.757285
1e-06,46,2254.829972
9e-06,24,2254.870856
0.001326,35,2255.003966
0.001483,22,2255.03531
7.1e-05,26,2255.071628
1.9e-05,23,2255.106912
0.00165,33,2255.158062
0.0,36,2255.20928
1e-06,19,2255.238209
8.5e-05,27,2255.279891
5e-06,27,2255.320338
3e-06,45,2255.46487
2e-06,26,2255.50495
2.6e-05,25,2255.542213
5e-06,18,2255.569041
5.8e-05,49,2255.639689
4e-06,25,2255.679804
0.001118,25,2255.723711
0.000643,44,2255.801082
0.000384,46,2255.964435
8.6e-05,21,2256.000457
0.000159,55,2256.10291
0.000877,23,2256.144499
2e-06,27,2256.194904
1e-06,22,2256.23369
6.4e-05,44,2256.311368
0.004348,24,2256.347569
0.000104,19,2256.375126
4e-06,49,2256.541808
0.002394,37,2256.606813
4.6e-05,51,2256.691076
8.1e-05,21,2256.724555
1e-06,24,2256.763327
1.2e-05,25,2256.803925
0.000642,48,2256.885768
0.000447,24,2256.998114
0.00277,27,2257.038751
0.00011,44,2257.106022
0.000551,43,2257.168781
2e-06,24,2257.202491
0.000126,60,2257.291846
0.001003,19,2257.320423
6.1e-05,22,2257.352048
0.000157,19,2257.463006
0.000429,45,2257.53649
2.5e-05,25,2257.579439
3e-06,41,2257.647284
0.000575,39,2257.710955
0.000237,18,2257.742185
0.001183,71,2257.851505
0.000768,41,2257.989608
3e-06,24,2258.024391
3e-06,38,2258.079792
0.00028,29,2258.123218
0.000292,32,2258.170071
3e-06,52,2258.251843
1e-06,22,2258.285124
0.000911,35,2258.415206
0.001885,31,2258.461573
0.002109,29,2258.506716
2e-06,35,2258.565685
0.000136,20,2258.600926
5e-06,21,2258.635173
0.000257,27,2258.684097
0.000618,50,2258.76749
1e-05,21,2258.803302
0.002015,24,2258.917013
0.003768,33,2258.979354
0.006182,43,2259.054526
0.000708,42,2259.123358
0.000696,33,2259.181876
1e-06,39,2259.254581
0.000613,32,2259.31393
0.000316,61,2259.465621
0.003571,21,2259.499525
1e-06,23,2259.540795
0.000323,49,2259.623951
0.001736,40,2259.690855
0.000545,26,2259.735137
0.002115,42,2259.800553
0.000165,18,2259.897357
4.9e-05,42,2259.958165
0.002408,59,2260.041706
1e-06,48,2260.111897
2e-06,31,2260.158321
3.3e-05,26,2260.197811
1e-06,22,2260.235325
0.002227,23,2260.273881
5e-06,40,2260.420852
0.001156,18,2260.450256
0.000238,18,2260.481598
2e-06,34,2260.541402
0.001381,42,2260.613509
0.00078,29,2260.664217
0.000176,21,2260.699141
1e-06,22,2260.736788
0.000109,29,2260.788136
0.000873,24,2260.914165
0.00101,18,2260.946678
0.001438,57,2261.048569
0.002194,35,2261.111885
0.001765,22,2261.153322
0.0,21,2261.195106
1e-06,20,2261.234237
0.000821,30,2261.289107
0.000317,18,2261.326293
0.000143,23,2261.502814
0.003979,31,2261.569331
0.001748,51,2261.676678
3e-06,47,2261.77392
5e-06,30,2261.83447
0.001236,19,2261.876102
1e-06,20,2261.914162
0.000567,29,2261.96727
0.000857,34,2262.101276
0.001804,40,2262.157163
5e-06,28,2262.215636
5e-06,29,2262.267565
0.00148,47,2262.34585
1e-06,42,2262.410192
0.000288,32,2262.465082
0.000364,55,2262.666792
0.001496,28,2262.718743
2e-06,31,2262.775394
0.000544,57,2262.874626
0.000747,33,2262.932727
2.3e-05,44,2263.009316
2e-06,28,2263.056136
5.6e-05,23,2263.221816
0.00016,21,2263.267252
5e-05,34,2263.334717
0.000305,36,2263.405987
2e-06,43,2263.493473
0.000276,20,2263.531908
3e-06,21,2263.578216
3e-06,31,2263.638642
0.000848,24,2263.68646
0.000275,46,2263.862381
0.000404,26,2263.90787
0.000606,19,2263.941743
0.000266,38,2264.008017
0.000374,53,2264.100311
0.00115,49,2264.182804
3e-06,27,2264.222059
0.000907,21,2264.321414
5.6e-05,49,2264.396346
2e-06,24,2264.438458
3.4e-05,35,2264.496754
1e-05,35,2264.556481
2e-06,27,2264.60445
4e-06,19,2264.636312
2e-06,29,2264.68947
2e-06,29,2264.822516
1.5e-05,39,2264.89316
1e-06,23,2264.936445
0.001271,23,2264.981097
0.000875,29,2265.026823
3e-06,39,2265.095394
0.004682,37,2265.159311
5e-06,53,2265.255902
2e-06,20,2265.363241
3e-06,21,2265.394684
0.004342,24,2265.429834
0.000638,20,2265.460353
2.3e-05,45,2265.527915
2.4e-05,61,2265.642566
0.000601,24,2265.682173
0.000108,18,2265.717018
2e-06,21,2265.757333
5.1e-05,22,2265.884017
3e-06,46,2265.967162
0.004346,42,2266.039668
1e-06,43,2266.11034
0.000201,20,2266.139314
4e-06,22,2266.170533
2e-06,39,2266.223518
0.00015,23,2266.257733
0.000762,31,2266.371747
0.001262,20,2266.400478
0.000139,73,2266.506333
0.000708,18,2266.531557
0.00056,20,2266.560693
1.2e-05,40,2266.619399
0.003977,61,2266.719525
0.000238,27,2266.845359
0.003015,28,2266.893291
0.001181,22,2266.930849
0.000866,23,2266.973171
6e-06,41,2267.040833
2e-06,54,2267.133004
5e-06,23,2267.165267
1e-06,36,2267.220874
0.000141,32,2267.345112
2e-06,22,2267.375135
1e-06,26,2267.413685
7e-05,32,2267.458117
0.001364,48,2267.535638
0.001202,24,2267.572743
0.000333,54,2267.663213
2e-06,21,2267.701703
0.000133,25,2267.826412
0.000657,45,2267.891415
1e-06,20,2267.928526
0.000666,61,2268.027135
0.002911,42,2268.089387
0.000611,50,2268.161721
4e-06,25,2268.285933
0.001853,40,2268.354475
2e-06,31,2268.399266
0.000275,35,2268.449961
4e-06,18,2268.481707
0.000175,30,2268.53388
0.000518,31,2268.587639
4.5e-05,61,2268.674346
1e-06,32,2268.795558
0.000218,19,2268.82485
5e-06,33,2268.872054
3e-06,24,2268.907651
2e-06,17,2268.933062
2e-06,37,2268.988571
0.000442,22,2269.019795
0.000607,55,2269.102486
2e-06,45,2269.237929
0.000343,22,2269.269561
0.000423,29,2269.314075
0.000109,21,2269.343725
9e-06,27,2269.39083
0.00033,34,2269.441995
0.000517,38,2269.505092
0.000148,37,2269.568113
0.000147,43,2269.721586
0.00158,27,2269.767748
2e-06,33,2269.824724
0.000347,56,2269.923706
0.000328,23,2269.968608
0.000268,33,2270.031539
0.000134,47,2270.121749
9.4e-05,51,2270.282403
1e-06,19,2270.312286
5.8e-05,45,2270.376621
3.3e-05,58,2270.461997
0.000119,57,2270.546078
0.000856,75,2270.763706
0.000704,18,2270.790821
2e-05,51,2270.863507
0.000153,27,2270.903494
3e-06,48,2270.980934
0.000507,44,2271.046284
0.000471,41,2271.172558
1e-06,44,2271.247272
1.4e-05,44,2271.32396
0.0009,20,2271.356095
0.000218,31,2271.401127
1e-06,26,2271.438143
2e-06,51,2271.512975
0.0,44,2271.644698
2e-06,52,2271.71874
0.000353,25,2271.755014
2.6e-05,39,2271.811355
2.5e-05,39,2271.865052
0.00266,42,2271.933413
3.6e-05,33,2271.990232
0.002318,38,2272.138104
0.007516,29,2272.179071
1e-06,34,2272.228375
0.000611,35,2272.288422
0.001546,27,2272.335031
1.4e-05,35,2272.396271
0.005664,23,2272.436092
0.000343,19,2272.47
0.002708,42,2272.618092
0.000107,40,2272.683842
0.000291,49,2272.766686
6e-06,20,2272.799908
3e-06,22,2272.836916
0.000375,27,2272.878403
0.000772,30,2272.927334
5e-06,22,2272.96223
0.000508,31,2273.008607
0.000322,61,2273.173788
0.000587,33,2273.224236
0.000182,43,2273.297121
1e-06,31,2273.35118
2.6e-05,21,2273.388318
0.000352,36,2273.450399
0.000103,31,2273.505831
0.000181,37,2273.647627
2e-06,27,2273.68832
4.5e-05,42,2273.760044
0.000286,52,2273.836264
0.001102,33,2273.882653
0.000632,18,2273.909648
6e-06,27,2273.950028
0.000112,21,2273.980844
1.2e-05,34,2274.121581
4.2e-05,51,2274.208273
0.000352,41,2274.28239
1.9e-05,28,2274.330878
3e-06,23,2274.373115
1e-06,43,2274.43351
0.00065,43,2274.581119
0.002731,35,2274.640393
5e-06,32,2274.694957
0.000563,31,2274.746704
2e-06,54,2274.84005
0.003006,17,2274.868804
0.000608,20,2274.903031
0.00173,44,2274.977792
7e-06,28,2275.098311
0.000576,37,2275.15387
7.7e-05,22,2275.185089
2.7e-05,18,2275.210882
1.6e-05,28,2275.249714
2e-06,19,2275.276838
0.000711,42,2275.336384
0.000165,20,2275.364221
0.000103,24,2275.404723
4e-06,41,2275.550265
3e-06,38,2275.616194
9e-06,26,2275.667031
1.2e-05,42,2275.748765
7e-06,47,2275.83895
0.000461,48,2275.92197
5e-06,60,2276.087916
0.000396,40,2276.151548
4e-06,21,2276.183205
0.0,26,2276.218534
0.00012,21,2276.24684
0.000105,39,2276.305214
0.000124,28,2276.351421
7e-06,27,2276.398937
0.002728,19,2276.432676
0.001507,27,2276.557753
2e-06,33,2276.603855
3e-06,39,2276.666991
0.000331,30,2276.717401
0.00213,34,2276.775579
1.5e-05,45,2276.840097
0.001365,46,2276.913277
0.000254,33,2277.034243
0.000107,20,2277.062421
0.000478,34,2277.11147
0.000225,54,2277.187458
0.002673,34,2277.246784
0.000242,24,2277.286438
0.000101,20,2277.322907
5.9e-05,23,2277.363111
3e-05,39,2277.418795
0.000221,46,2277.575057
1e-06,19,2277.60781
5.2e-05,34,2277.665127
2e-06,41,2277.73262
0.002483,24,2277.771564
0.00287,49,2277.854395
0.000127,19,2277.885539
0.002209,19,2277.9187
1e-06,32,2278.054733
0.000836,46,2278.132263
0.000138,27,2278.177987
0.000366,36,2278.24504
0.000368,35,2278.304232
0.002415,25,2278.346272
0.000279,37,2278.410649
4.9e-05,39,2278.541822
0.0001,46,2278.610662
1e-06,39,2278.669301
4e-06,28,2278.712434
2e-06,27,2278.751295
0.002177,44,2278.819771
0.000316,27,2278.865761
2e-06,35,2278.999002
0.000283,43,2279.070186
3e-06,19,2279.102461
0.000102,46,2279.184394
0.001153,31,2279.241286
2e-06,21,2279.278701
2.8e-05,69,2279.394912
8e-05,36,2279.51802
0.001613,21,2279.549162
6e-06,23,2279.581389
0.00096,29,2279.621918
0.001504,21,2279.652611
2.5e-05,36,2279.70356
8e-06,20,2279.73053
1e-06,24,2279.765368
7.2e-05,26,2279.812342
3.3e-05,20,2279.846076
2.3e-05,50,2279.99481
2.8e-05,64,2280.092897
2.9e-05,39,2280.157711
0.002052,20,2280.191235
0.000317,51,2280.282412
0.000202,53,2280.373624
5e-06,39,2280.508406
2e-06,36,2280.570248
2.5e-05,40,2280.634903
2.5e-05,43,2280.698575
0.000996,35,2280.75617
0.001568,23,2280.793014
0.001396,27,2280.837284
1.7e-05,21,2280.957741
0.00022,21,2280.992571
2e-06,21,2281.026115
1e-06,21,2281.061778
0.000881,41,2281.132257
8e-06,48,2281.211933
2.4e-05,19,2281.244771
2e-06,26,2281.291121
0.000291,18,2281.322737
1e-06,61,2281.501673
4e-06,43,2281.574672
0.000213,21,2281.610636
5.4e-05,19,2281.643244
0.000544,21,2281.678604
1.9e-05,24,2281.721576
9e-06,23,2281.761944
4e-06,54,2281.851885
1e-06,19,2281.884556
2e-06,20,2281.998107
5.1e-05,33,2282.054173
0.001216,45,2282.130584
0.00411,23,2282.171738
0.001347,35,2282.232585
1e-06,21,2282.27608
2e-06,19,2282.305595
0.000811,49,2282.379843
4e-06,23,2282.499299
0.000158,20,2282.53316
0.004216,20,2282.56383
0.000202,34,2282.614515
7.3e-05,23,2282.646785
0.001615,30,2282.69049
8.6e-05,40,2282.746165
4e-06,19,2282.772396
0.003452,54,2282.849168
3e-05,45,2282.980731
1e-06,24,2283.015106
0.000195,25,2283.053311
2e-06,67,2283.158
0.000252,18,2283.189674
1e-06,30,2283.242837
9.4e-05,30,2283.294774
0.001709,33,2283.425837
0.003354,42,2283.489732
1.7e-05,29,2283.5333
0.000161,21,2283.566592
4e-06,23,2283.598666
0.000295,80,2283.714567
1e-06,32,2283.760356
3.7e-05,22,2283.789851
0.001823,20,2283.890605
0.000349,28,2283.929723
0.000219,19,2283.956558
3e-06,23,2283.990666
1e-06,48,2284.057724
2e-06,18,2284.087901
0.000118,35,2284.146157
0.000262,34,2284.204193
3.6e-05,42,2284.355931
0.001491,47,2284.42525
0.000581,20,2284.45476
0.002149,22,2284.485382
0.000213,45,2284.554127
1e-06,19,2284.581352
0.002683,20,2284.611419
2e-06,32,2284.659329
0.000936,46,2284.792118
2e-06,18,2284.818419
8.3e-05,21,2284.849428
0.000128,33,2284.899923
0.001165,21,2284.936192
0.000376,41,2285.005421
0.000117,42,2285.082576
0.000174,24,2285.125279
5e-06,36,2285.184718
4e-06,25,2285.297149
0.001461,23,2285.33314
0.001205,20,2285.362362
0.000143,46,2285.430289
0.000452,26,2285.466542
2e-06,18,2285.490938
7e-06,22,2285.523483
2e-06,46,2285.589948
7e-06,29,2285.632021
0.000241,26,2285.749666
2e-06,44,2285.827591
2e-06,20,2285.861809
0.000575,45,2285.938196
0.000636,23,2285.976676
2e-06,46,2286.046979
3e-06,32,2286.093543
0.002167,24,2286.141141
1e-06,47,2286.349256
6e-06,23,2286.391546
4e-06,40,2286.455501
7e-05,40,2286.514061
2e-06,49,2286.596488
0.000434,39,2286.660016
5e-06,54,2286.829856
6.9e-05,23,2286.869948
7.8e-05,48,2286.950525
0.000136,21,2286.988488
6.1e-05,22,2287.031545
2e-06,19,2287.066899
0.000461,26,2287.109918
4.7e-05,21,2287.146385
1e-06,41,2287.211945
0.002046,19,2287.325989
0.000204,45,2287.410333
1e-06,23,2287.450961
1e-06,35,2287.510183
1e-06,20,2287.538001
0.000183,42,2287.598829
2e-06,52,2287.674409
7e-06,37,2287.795956
4e-06,24,2287.831007
2e-05,25,2287.870089
0.0,36,2287.938003
4e-06,45,2288.018717
0.000218,30,2288.071259
0.001939,32,2288.117007
0.0002,50,2288.189744
0.000419,28,2288.302364
0.000329,20,2288.340022
0.000255,41,2288.398794
0.000269,24,2288.434281
4e-06,39,2288.491082
0.000193,29,2288.536264
0.000515,25,2288.5734
5e-06,38,2288.628183
3e-06,38,2288.792219
3e-06,19,2288.823958
0.000187,19,2288.856991
5e-06,39,2288.925687
0.00022,30,2288.97865
6e-06,28,2289.032597
3.9e-05,34,2289.100451
0.000708,26,2289.149697
3e-06,23,2289.188584
0.000826,19,2289.221624
1e-06,43,2289.383088
5e-06,27,2289.42875
6e-06,24,2289.470841
0.00034,54,2289.546714
0.00351,22,2289.577387
1e-06,49,2289.644391
5.5e-05,41,2289.777376
6.1e-05,21,2289.805399
0.001397,24,2289.838114
0.003567,19,2289.865498
0.000375,67,2289.956631
4e-06,32,2289.998168
0.000534,36,2290.048603
4e-06,22,2290.079334
4e-05,54,2290.218004
0.000477,39,2290.276165
1.1e-05,45,2290.342499
0.000742,28,2290.381104
3e-06,47,2290.449923
9e-06,47,2290.514928
1.3e-05,17,2290.541234
0.000194,25,2290.64774
8.4e-05,47,2290.71556
0.004074,19,2290.741892
0.001364,49,2290.815171
0.00158,30,2290.870593
1e-05,48,2290.943151
1e-06,28,2290.984943
0.000102,20,2291.015053
0.001527,18,2291.116222
0.000839,40,2291.174199
1e-06,44,2291.241977
1e-06,25,2291.277227
0.000435,43,2291.338615
0.000789,26,2291.377511
0.000965,34,2291.423255
0.000187,39,2291.551545
2e-06,32,2291.601172
4e-06,21,2291.629241
0.001886,22,2291.66371
0.0,32,2291.707013
9.1e-05,20,2291.735582
8e-06,22,2291.767542
2e-06,57,2291.847163
0.000441,36,2291.901012
4e-06,40,2292.039427
0.003057,50,2292.123132
0.000671,32,2292.175422
1.6e-05,56,2292.270801
2e-06,55,2292.371118
7e-05,23,2292.411511
0.000223,43,2292.551367
3e-06,47,2292.629834
0.00011,41,2292.700445
0.000582,32,2292.753291
0.001623,37,2292.815322
4e-06,53,2292.90643
4e-06,21,2293.015429
